material Group_Number_difference Pauling_EN Gordy_EN Mulliken_EN Mulliken_Mean_EN Pauling_Mean_EN Gordy_Mean_EN Sum_of_Valence_e- Atomic_number_sum Atomic_radius_sum Covalent_radius_sum Covalent_radius_ratio 2xcovalent_radius_difference Crystal_radius_sum Crystal_radius_ratio 2xcrystal_radius_difference Period_number_difference Quantum_number_sum Quantum_number_difference Martynov-Batsanov_EN Allred-Rochow_EN Martynov-Batsanov_Mean_EN Allred-Rochow_Mean_EN Martynov_Ionic_Character Atomic_radius_ratio Zungerradius_sum_ratio 2xZunger_radius_sum_difference Ionic_radius_ratio 2xionic_radius_difference Group_number_sum Family_number_sum
NZr_group2 11 1.71 3.4313 3.66 5.47 2.185 5.16775 9 47 2.2 2.2 0.517241379 1.4 1.16 0.348837209 1.12 3 3 1 1.15 1.746 2.275 2.193 0.281525454 0.419354839 0.191150442 4.57 0.419354839 1.8 19 11
NNb_group2 10 1.44 3.3811 3.3 5.65 2.32 5.19285 10 48 2.1 2.09 0.5597014929999999 1.18 1.08 0.384615385 0.96 3 3 1 0.82 1.656 2.44 2.238 0.154730696 0.448275862 0.19565217399999998 4.44 0.448275862 1.6 20 11
NMo_group2 9 0.88 3.3286 3.4 5.6 2.6 5.2191 11 49 2.1 2.05 0.576923077 1.1 1.09 0.379746835 0.98 3 3 1 0.91 1.5959999999999999 2.395 2.2680000000000002 0.187000675 0.448275862 0.198529412 4.36 0.448275862 1.6 21 11
NIn_group2 2 1.26 2.6497 4.2 5.2 2.41 5.55855 8 56 2.2 2.19 0.520833333 1.38 1.24 0.319148936 1.28 3 2 0 1.22 1.41 2.24 2.3609999999999998 0.310714689 0.419354839 0.263414634 3.02 0.419354839 1.8 28 12
NLa_group2 12 1.94 2.3666 4.2 5.2 2.07 5.7001 8 64 2.6 2.44 0.44378698200000005 1.88 1.66 0.220588235 2.12 4 3 1 1.5 1.976 2.1 2.0780000000000003 0.430217175 0.333333333 0.175324675 5.08 0.333333333 2.6 18 10
NCe_group2 12 1.92 2.31 4.2 5.2 2.08 5.7284 8 65 2.5 2.4 0.454545455 1.8 1.45 0.260869565 1.7 4 4 2 1.75 1.976 1.975 2.0780000000000003 0.534956812 0.35135135100000003 0.12 7.92 0.35135135100000003 2.4 18 10
NPr_group2 12 1.91 2.2439 4.2 5.2 2.085 5.76145 8 66 2.5 2.4 0.454545455 1.8 1.62 0.22727272699999998 2.04 4 4 2 1.75 1.976 1.975 2.0780000000000003 0.534956812 0.35135135100000003 0.120535714 7.88 0.35135135100000003 2.4 18 10
NNd_group2 12 1.9 2.1682 4.2 5.2 2.09 5.7993 8 67 2.5 2.59 0.407608696 2.18 1.6 0.23076923100000002 2.0 4 4 2 1.65 1.976 2.025 2.0780000000000003 0.493699544 0.35135135100000003 0.135338346 6.9 0.35135135100000003 2.4 18 10
NSm_group2 12 1.87 1.9879 4.2 5.2 2.105 5.88945 8 69 2.5 2.37 0.46296296299999995 1.74 1.4 0.272727273 1.6 4 4 2 1.65 1.976 2.025 2.0780000000000003 0.493699544 0.35135135100000003 0.130434783 7.2 0.35135135100000003 2.4 18 10
NEu_group2 12 3.04 1.8833 4.2 5.2 1.52 5.94175 8 70 2.5 2.6 0.405405405 2.2 1.61 0.229007634 2.02 4 4 2 1.7 1.976 2.0 2.0780000000000003 0.514463105 0.35135135100000003 0.137055838 6.8 0.35135135100000003 2.4 18 10
NGd_group2 12 1.84 1.7692 4.2 5.2 2.12 5.9988 8 71 2.45 2.36 0.465838509 1.72 1.38 0.27777777800000003 1.56 4 4 2 1.75 1.976 1.975 2.0780000000000003 0.534956812 0.36111111100000004 0.13810741699999998 6.74 0.36111111100000004 2.3 18 10
OSm_group2 13 2.27 3.4748 4.44 5.32 2.305 6.6329 9 70 2.45 2.35 0.450617284 1.78 2.31 0.9090909090000001 0.22 4 4 2 2.12 2.52 2.26 2.35 0.674892701 0.324324324 0.112318841 7.35 0.324324324 2.5 19 10
AsY_group2 12 0.96 1.7677 2.11 4.245 1.7 4.28815 8 72 2.95 2.82 0.740740741 0.84 1.76 0.692307692 0.64 1 3 1 0.86 1.091 1.84 1.6655 0.168812602 0.638888889 0.48129251700000003 3.05 0.621621622 1.4 18 9
LiF_group2 16 3.0 6.8631 7.4 6.71 2.48 6.65385 8 12 1.95 2.35 0.441717791 1.82 2.09 0.756302521 0.58 0 1 1 2.88 3.281 2.34 2.5525 0.87426767 0.344827586 0.251552795 2.41 0.344827586 1.9 18 9
MnSe_group2 9 1.0 2.4173 2.17 4.805 2.05 4.55235 13 59 2.55 2.33 0.991452991 0.02 1.37 0.691358025 0.5 0 3 1 0.5 0.684 2.29 2.092 0.060586937 0.8214285709999999 0.578828829 1.87 0.8214285709999999 0.5 23 10
ClAg_group2 6 1.23 2.9924 3.86 6.37 2.545 5.3484 18 64 2.6 2.33 0.73880597 0.7 2.96 0.77245509 0.76 2 1 1 1.91 0.9990000000000001 2.025 2.3695 0.598290063 0.625 0.425263158 2.73 0.625 1.2 28 12
CaSe_group2 14 1.55 2.7482 3.69 4.045 1.775 4.3869 8 54 2.95 2.9 0.666666667 1.16 1.7 0.49122807 1.16 0 1 1 1.37 1.4 1.855 1.734 0.37451316700000004 0.638888889 0.428333333 3.43 0.638888889 1.3 18 9
PNd_group2 12 1.05 0.2439 2.52 4.36 1.665 4.83715 8 75 2.85 2.9 0.576086957 1.56 1.61 0.238461538 1.98 3 4 2 1.12 1.163 1.76 1.6715 0.269188706 0.540540541 0.310776942 5.5 0.540540541 1.7 18 10
PSm_group2 12 1.02 0.0636 2.52 4.36 1.68 4.9273 8 77 2.85 2.68 0.6543209879999999 1.12 1.41 0.281818182 1.58 3 4 2 1.12 1.163 1.76 1.6715 0.269188706 0.540540541 0.299516908 5.8 0.540540541 1.7 18 10
PEu_group2 12 2.19 0.040999999999999995 2.52 4.36 1.095 4.9796 8 78 2.85 2.91 0.5729729729999999 1.58 1.62 0.236641221 2.0 3 4 2 1.17 1.163 1.735 1.6715 0.289811606 0.540540541 0.314720812 5.4 0.540540541 1.7 18 10
PGd_group2 12 0.99 0.1551 2.52 4.36 1.695 5.03665 8 79 2.8 2.67 0.6583850929999999 1.1 1.39 0.287037037 1.54 3 4 2 1.22 1.163 1.71 1.6715 0.310714689 0.5555555560000001 0.31713555 5.34 0.5555555560000001 1.6 18 10
ScBi_group2 12 0.66 1.756 1.35 4.015 1.69 3.9508 8 104 3.2 2.9 0.98630137 0.04 2.06 0.7606837609999999 0.56 2 3 1 0.64 0.82 1.82 1.6 0.09733158800000001 1.0 0.7261818179999999 1.506 1.0 0.0 18 8
PTb_group2 12 0.99 0.2789 2.52 4.36 1.695 5.09855 8 80 2.75 2.65 0.666666667 1.06 1.49 0.26271186399999996 1.74 3 4 2 1.12 1.163 1.76 1.6715 0.269188706 0.571428571 0.318766067 5.3 0.571428571 1.5 18 10
PDy_group2 12 0.97 0.4123 2.52 4.36 1.705 5.16525 8 81 2.75 2.65 0.666666667 1.06 1.36 0.295238095 1.48 3 4 2 1.17 1.163 1.735 1.6715 0.289811606 0.571428571 0.33787465899999997 4.86 0.571428571 1.5 18 10
PHo_group2 12 0.96 0.5552 2.52 4.36 1.71 5.2367 8 82 2.75 2.64 0.670886076 1.04 1.35 0.298076923 1.46 3 4 2 1.12 1.163 1.76 1.6715 0.269188706 0.571428571 0.33972602700000004 4.82 0.571428571 1.5 18 10
PEr_group2 12 0.95 0.7078 2.52 4.36 1.715 5.313 8 83 2.75 2.63 0.6751592359999999 1.02 1.34 0.300970874 1.44 3 4 2 1.12 1.163 1.76 1.6715 0.269188706 0.571428571 0.341597796 4.78 0.571428571 1.5 18 10
ScSb_group2 12 0.69 1.9225 1.51 4.095 1.705 4.03405 8 72 3.05 2.84 0.9722222220000001 0.08 1.79 0.988888889 0.02 1 3 1 0.64 0.794 1.82 1.587 0.09733158800000001 0.90625 0.6418181820000001 1.97 0.90625 0.3 18 9
PTm_group2 12 0.94 0.87 2.52 4.36 1.72 5.3941 8 84 2.75 2.62 0.6794871790000001 1.0 1.33 0.303921569 1.42 3 4 2 1.12 1.163 1.76 1.6715 0.269188706 0.571428571 0.34444444399999996 4.72 0.571428571 1.5 18 10
PYb_group2 12 1.09 1.0418 2.52 4.36 1.645 5.48 8 85 2.75 2.62 0.6794871790000001 1.0 1.44 0.274336283 1.64 3 4 2 1.22 1.163 1.71 1.6715 0.310714689 0.571428571 0.34540390000000004 4.7 0.571428571 1.5 18 10
PLu_group2 12 0.92 1.2233 2.52 4.36 1.73 5.57075 8 86 2.75 2.62 0.6794871790000001 1.0 1.31 0.31 1.38 3 3 1 1.12 1.163 1.76 1.6715 0.269188706 0.571428571 0.367952522 4.26 0.571428571 1.5 18 10
SCa_group2 14 1.58 2.833 4.02 4.21 1.79 4.4293 8 36 2.8 2.76 0.5862068970000001 1.44 1.57 0.377192982 1.42 1 1 1 1.48 1.555 1.91 1.8115 0.42166384700000004 0.5555555560000001 0.36666666700000006 3.8 0.5555555560000001 1.6 18 9
SSc_group2 13 1.22 2.773 2.88 4.78 1.97 4.4593 9 37 2.6 2.46 0.708333333 0.84 1.32 0.483146067 0.92 1 3 1 1.15 1.399 2.075 1.8895 0.281525454 0.625 0.4 3.3 0.625 1.2 19 10
ScSe_group2 13 1.19 2.6882 2.55 4.615 1.955 4.4169 9 55 2.75 2.6 0.805555556 0.56 1.45 0.629213483 0.66 0 3 1 1.04 1.244 2.02 1.8119999999999998 0.23692579600000002 0.71875 0.46727272700000005 2.93 0.71875 0.9 19 10
ScAs_group2 12 0.82 2.0992 1.96 4.32 1.77 4.1224 8 54 2.75 2.64 0.833333333 0.48 1.61 0.8089887640000001 0.34 0 3 1 0.77 1.021 1.885 1.7005 0.13776291 0.71875 0.514545455 2.67 0.71875 0.9 18 9
KBr_group2 16 2.14 3.6197 5.17 5.005 1.89 4.59805 8 54 3.35 3.17 0.561576355 1.78 3.34 0.835164835 0.6 0 1 1 2.03 1.9509999999999998 1.815 1.7095 0.643073357 0.522727273 0.325203252 4.98 0.522727273 2.1 18 9
KI_group2 16 1.84 3.1437 4.34 4.59 1.74 4.36005 8 72 3.6 3.36 0.655172414 1.4 3.58 0.737864078 1.08 1 1 1 1.96 1.625 1.78 1.5465 0.617260241 0.636363636 0.429539295 4.21 0.636363636 1.6 18 9
SMn_group2 9 1.03 2.5021 2.5 4.97 2.065 4.59475 13 41 2.4 2.19 0.871794872 0.3 1.24 0.530864198 0.76 1 3 1 0.61 0.8390000000000001 2.345 2.1695 0.088829279 0.7142857140000001 0.495495495 2.24 0.7142857140000001 0.8 23 10
SSr_group2 14 1.63 2.487 4.22 4.11 1.765 4.6023 8 54 3.0 2.93 0.534031414 1.78 1.75 0.325757576 1.78 2 1 1 1.52 1.626 1.89 1.776 0.438756264 0.5 0.34267912799999994 4.22 0.5 2.0 18 9
SY_group2 13 1.36 2.4415 3.03 4.705 1.9 4.62505 9 55 2.8 2.64 0.62962963 1.2 1.47 0.41346153799999996 1.22 2 3 1 1.24 1.469 2.03 1.8545 0.319140971 0.5555555560000001 0.37414966 3.68 0.540540541 1.7 19 10
CaTe_group2 14 1.1 2.4290000000000003 3.29 3.845 1.55 4.2273 8 72 3.2 3.1 0.781609195 0.76 2.25 0.9736842109999999 0.06 1 1 1 1.21 1.124 1.775 1.5959999999999999 0.306514536 0.7777777779999999 0.556666667 2.66 0.7777777779999999 0.8 18 8
PCe_group2 12 1.07 0.3857 2.52 4.36 1.655 4.76625 8 73 2.85 2.71 0.642424242 1.18 1.46 0.26956521699999997 1.68 3 4 2 1.22 1.163 1.71 1.6715 0.310714689 0.540540541 0.27555555600000003 6.52 0.540540541 1.7 18 10
PLa_group2 12 1.09 0.4423 2.52 4.36 1.645 4.73795 8 72 2.95 2.75 0.627218935 1.26 1.67 0.22794117600000002 2.1 3 3 1 0.97 1.163 1.835 1.6715 0.20960700899999998 0.512820513 0.40259740299999996 3.68 0.512820513 1.9 18 10
PPr_group2 12 1.06 0.3196 2.52 4.36 1.66 4.7993 8 74 2.85 2.71 0.642424242 1.18 1.63 0.234848485 2.02 3 4 2 1.22 1.163 1.71 1.6715 0.310714689 0.540540541 0.27678571399999996 6.48 0.540540541 1.7 18 10
PZr_group2 11 0.86 1.507 1.98 4.63 1.76 4.2056 9 55 2.55 2.51 0.731034483 0.78 1.17 0.36046511600000003 1.1 2 3 1 0.62 0.9329999999999999 2.01 1.7865 0.091626826 0.64516129 0.438938053 3.17 0.64516129 1.1 19 11
SCe_group2 13 1.46 1.2724 3.12 4.66 1.85 5.2096 9 74 2.85 2.67 0.6181818179999999 1.26 1.58 0.37391304299999994 1.44 3 4 2 1.55 1.499 1.875 1.8395 0.451531264 0.540540541 0.24444444399999998 6.8 0.540540541 1.7 19 10
SPr_group2 13 1.45 1.2063 3.12 4.66 1.855 5.24265 9 75 2.85 2.67 0.6181818179999999 1.26 1.75 0.325757576 1.78 3 4 2 1.55 1.499 1.875 1.8395 0.451531264 0.540540541 0.245535714 6.76 0.540540541 1.7 19 10
SNd_group2 13 1.44 1.1306 3.12 4.66 1.86 5.2805 9 76 2.85 2.86 0.554347826 1.64 1.73 0.330769231 1.74 3 4 2 1.45 1.499 1.925 1.8395 0.40881424200000005 0.540540541 0.275689223 5.78 0.540540541 1.7 19 10
PSc_group2 12 0.83 1.8863 2.28 4.48 1.775 4.01595 8 36 2.6 2.5 0.7361111109999999 0.76 1.2 0.34831460700000005 1.16 1 3 1 0.82 1.063 1.91 1.7215 0.154730696 0.625 0.45090909100000004 3.02 0.625 1.2 18 10
SSm_group2 13 1.41 0.9503 3.12 4.66 1.875 5.37065 9 78 2.85 2.64 0.62962963 1.2 1.53 0.39090909100000004 1.34 3 4 2 1.45 1.499 1.925 1.8395 0.40881424200000005 0.540540541 0.265700483 6.08 0.540540541 1.7 19 10
SEu_group2 13 2.58 0.8457 3.12 4.66 1.29 5.42295 9 79 2.85 2.87 0.551351351 1.66 1.74 0.328244275 1.76 3 4 2 1.5 1.499 1.9 1.8395 0.430217175 0.540540541 0.279187817 5.68 0.540540541 1.7 19 10
STb_group2 13 1.38 0.6078 3.12 4.66 1.89 5.5419 9 81 2.75 2.61 0.6415094339999999 1.14 1.61 0.36440678 1.5 3 4 2 1.45 1.499 1.925 1.8395 0.40881424200000005 0.571428571 0.28277635 5.58 0.571428571 1.5 19 10
SDy_group2 13 1.36 0.4744 3.12 4.66 1.9 5.6086 9 82 2.75 2.61 0.6415094339999999 1.14 1.48 0.40952381 1.24 3 4 2 1.5 1.499 1.9 1.8395 0.430217175 0.571428571 0.29972752 5.14 0.571428571 1.5 19 10
SHo_group2 13 1.35 0.3315 3.12 4.66 1.905 5.68005 9 83 2.75 2.6 0.64556962 1.12 1.47 0.41346153799999996 1.22 3 4 2 1.45 1.499 1.925 1.8395 0.40881424200000005 0.571428571 0.301369863 5.1 0.571428571 1.5 19 10
SEr_group2 13 1.34 0.1789 3.12 4.66 1.91 5.75635 9 84 2.75 2.59 0.649681529 1.1 1.46 0.417475728 1.2 3 4 2 1.45 1.499 1.925 1.8395 0.40881424200000005 0.571428571 0.303030303 5.06 0.571428571 1.5 19 10
SGd_group2 13 1.38 0.7316 3.12 4.66 1.89 5.48 9 80 2.8 2.63 0.633540373 1.18 1.51 0.398148148 1.3 3 4 2 1.55 1.499 1.875 1.8395 0.451531264 0.5555555560000001 0.281329923 5.62 0.5555555560000001 1.6 19 10
SZr_group2 12 1.25 2.3937 2.58 4.93 1.955 4.64895 10 56 2.55 2.47 0.7034482759999999 0.86 1.29 0.5 0.86 2 3 1 0.95 1.2690000000000001 2.175 1.9545 0.20198269800000002 0.64516129 0.38938053100000003 3.45 0.64516129 1.1 20 11
STm_group2 13 1.33 0.0167 3.12 4.66 1.915 5.83745 9 85 2.75 2.58 0.653846154 1.08 1.45 0.42156862700000003 1.18 3 4 2 1.45 1.499 1.925 1.8395 0.40881424200000005 0.571428571 0.305555556 5.0 0.571428571 1.5 19 10
SYb_group2 13 1.48 0.1551 3.12 4.66 1.84 5.92335 9 86 2.75 2.58 0.653846154 1.08 1.56 0.380530973 1.4 3 4 2 1.55 1.499 1.875 1.8395 0.451531264 0.571428571 0.306406685 4.98 0.571428571 1.5 19 10
ClRb_group2 16 2.34 3.656 5.96 5.32 1.99 5.0166 8 54 3.35 3.15 0.45833333299999995 2.34 3.33 0.9940119759999999 0.02 2 1 1 2.18 2.1630000000000003 1.89 1.7875 0.6952001659999999 0.425531915 0.246341463 6.18 0.425531915 2.7 18 9
SLu_group2 13 1.31 0.3366 3.12 4.66 1.925 6.0141 9 87 2.75 2.58 0.653846154 1.08 1.43 0.43 1.14 3 3 1 1.45 1.499 1.925 1.8395 0.40881424200000005 0.571428571 0.326409496 4.54 0.571428571 1.5 19 10
SPb_group2 2 0.78 1.1054 2.32 5.06 2.19 5.2931 10 98 2.8 2.49 0.6938775509999999 0.9 1.92 0.288590604 2.12 3 2 0 0.73 0.735 2.285 2.2215 0.124731865 0.5555555560000001 0.526315789 1.98 0.5555555560000001 1.6 30 12
PY_group2 12 0.97 1.5548 2.43 4.405 1.705 4.1817 8 54 2.8 2.68 0.6543209879999999 1.12 1.35 0.298076923 1.46 2 3 1 0.91 1.133 1.865 1.6865 0.187000675 0.5555555560000001 0.421768707 3.4 0.540540541 1.7 18 10
ClK_group2 16 2.34 4.0564 5.88 5.36 1.99 4.8164 8 36 3.2 3.02 0.487684729 2.08 3.19 0.9101796409999999 0.3 1 1 1 2.18 2.135 1.89 1.8015 0.6952001659999999 0.454545455 0.273712737 5.36 0.454545455 2.4 18 9
OSi_group3 2 1.54 4.1851 2.77 6.155 2.67 6.27775 10 22 1.7 1.84 0.657657658 0.76 1.61 0.330578512 1.62 1 2 0 1.34 1.694 2.65 2.763 0.361670072 0.545454545 0.327464789 1.91 0.545454545 1.0 30 13
CdTe_group3 4 0.41 1.5231 1.16 4.91 1.895 4.68025 18 100 2.95 2.84 0.9189189190000001 0.24 2.03 0.8288288290000001 0.38 0 1 1 0.98 0.638 1.89 1.839 0.213450798 0.9032258059999999 0.7539503390000001 1.09 0.9032258059999999 0.3 28 10
CuBr_group3 6 1.06 2.7442 3.11 6.035 2.43 5.0358 18 64 2.5 2.31 0.974358974 0.06 2.53 0.39010989 2.22 0 3 1 1.75 0.835 1.955 2.2675 0.534956812 0.851851852 0.588235294 1.68 0.851851852 0.4 28 11
OGd_group3 13 2.24 3.2561 4.44 5.32 2.32 6.74225 9 72 2.4 2.34 0.453416149 1.76 2.29 0.892561983 0.26 4 4 2 2.22 2.52 2.21 2.35 0.7083205929999999 0.333333333 0.118925831 6.89 0.333333333 2.4 19 10
InSb_group3 2 0.27 0.7616 1.75 3.975 1.915 4.6145 8 100 3.0 2.84 0.9722222220000001 0.08 1.84 0.957446809 0.08 0 2 0 0.51 0.32799999999999996 1.885 1.82 0.062955963 0.935483871 0.86097561 0.57 0.935483871 0.2 28 11
SnSb_group3 1 0.09 0.4027 0.55 4.575 2.005 4.79395 9 101 2.9 2.81 0.992907801 0.02 1.59 0.7666666670000001 0.42 0 2 0 0.26 0.16 2.01 1.9040000000000001 0.016757996 1.0 0.9388297870000001 0.23 1.0 0.0 29 11
NFe_group3 7 1.21 3.4644 3.24 5.68 2.435 5.1512 13 33 2.05 1.92 0.641025641 0.84 0.99 0.434782609 0.78 2 3 1 1.18 1.266 2.26 2.4330000000000003 0.29397173 0.46428571399999996 0.25592417100000003 3.14 0.46428571399999996 1.5 23 10
PGe_group3 1 0.18 0.3185 1.02 5.11 2.1 4.79985 9 47 2.25 2.28 0.8688524590000001 0.32 0.84 0.58490566 0.44 1 2 0 0.33 0.259 2.155 2.1235 0.02685774 0.8 0.794871795 0.64 0.8 0.5 29 13
TeHg_group3 4 0.1 2.8051 0.58 5.2 2.05 6.84435 18 132 2.9 2.85 0.912751678 0.26 1.94 0.747747748 0.56 1 3 1 0.89 0.39799999999999996 1.935 1.959 0.17965065600000002 0.933333333 0.692946058 1.48 0.933333333 0.2 28 10
PGa_group3 2 0.38 0.7919 2.42 4.41 2.0 4.56315 8 46 2.3 2.32 0.8412698409999999 0.4 1.07 0.407894737 0.9 1 2 0 0.62 0.49700000000000005 2.01 2.0045 0.091626826 0.7692307690000001 0.731563422 0.91 0.7692307690000001 0.6 28 12
PIn_group3 2 0.41 0.7254 2.52 4.36 1.985 4.5964 8 64 2.55 2.5 0.7361111109999999 0.76 1.25 0.329787234 1.26 2 2 0 0.69 0.597 1.975 1.9545 0.11221439400000001 0.64516129 0.604878049 1.62 0.64516129 1.1 28 12
FCu_group3 6 2.08 6.4217 5.93 7.445 2.94 6.87455 18 38 1.85 1.89 0.615384615 0.9 1.9 0.596638655 0.96 2 3 1 2.7 2.343 2.43 3.0215 0.838378808 0.37037037 0.198529412 3.27 0.37037037 1.7 28 11
MgTe_group3 14 0.79 2.4673 1.74 4.62 1.705 4.20815 8 64 2.9 2.72 1.0 0.0 1.97 0.774774775 0.5 2 1 1 1.07 0.865 1.845 1.7255 0.24890639899999997 0.933333333 0.822660099 0.72 0.933333333 0.2 18 8
NCo_group3 6 1.16 3.3858 3.0 5.8 2.46 5.1905 14 34 2.0 1.91 0.6465517239999999 0.82 0.84 0.5555555560000001 0.48 2 3 1 1.13 1.226 2.285 2.4530000000000003 0.27328797899999996 0.481481481 0.267326733 2.96 0.481481481 1.4 24 10
SeHg_group3 4 0.55 2.4859 0.98 5.4 2.275 7.00395 18 114 2.65 2.65 0.77852349 0.66 1.39 0.674698795 0.54 2 3 1 1.05 0.674 2.015 2.097 0.240902461 0.7666666670000001 0.533195021 2.25 0.7666666670000001 0.7 28 11
AlP_group3 2 0.58 1.4354 2.39 4.425 1.9 4.2414 8 28 2.25 2.24 0.898305085 0.24 0.84 0.58490566 0.44 0 2 0 0.68 0.64 1.98 1.933 0.109168515 0.8 0.740298507 0.87 0.8 0.5 28 12
ZnTe_group3 4 0.45 1.6903 1.04 4.97 1.875 4.59665 18 82 2.75 2.61 0.919117647 0.22 1.85 0.666666667 0.74 1 3 1 0.94 0.568 1.91 1.874 0.198203144 0.9642857140000001 0.888297872 0.42 0.9642857140000001 0.1 28 9
BAs_group3 2 0.14 0.5769 1.01 4.795 2.11 4.88355 8 38 2.0 2.02 0.683333333 0.76 0.97 0.347222222 0.94 2 2 0 0.37 0.16 2.085 2.131 0.033645949 0.739130435 0.561837456 1.24 0.739130435 0.6 28 12
AlSb_group3 2 0.44 1.4716 1.62 4.04 1.83 4.2595 8 64 2.7 2.58 0.8428571429999999 0.44 1.43 0.588888889 0.74 2 2 0 0.5 0.371 1.89 1.7985 0.060586937 0.8620689659999999 0.9490084990000001 0.18 0.8620689659999999 0.4 28 11
SCd_group3 4 0.89 1.9271 1.89 5.275 2.135 4.88225 18 64 2.55 2.5 0.689189189 0.92 1.35 0.467391304 0.98 2 1 1 1.25 1.069 2.025 2.0545 0.32336615399999996 0.64516129 0.496613995 2.23 0.64516129 1.1 28 11
AlAs_group3 2 0.57 1.6483 2.07 4.265 1.895 4.34785 8 46 2.4 2.38 0.9833333329999999 0.04 1.25 0.7361111109999999 0.38 1 2 0 0.63 0.598 1.955 1.912 0.094461061 0.92 0.844776119 0.52 0.92 0.2 28 11
GaAs_group3 2 0.37 1.0048 2.1 4.25 1.995 4.6696 8 64 2.45 2.46 0.9523809520000001 0.12 1.48 0.947368421 0.08 0 2 0 0.57 0.455 1.985 1.9835 0.078013779 0.884615385 0.83480826 0.56 0.884615385 0.3 28 11
GaSb_group3 2 0.24 0.8281 1.65 4.025 1.93 4.58125 8 82 2.75 2.66 0.9 0.28 1.66 0.8444444440000001 0.28 1 2 0 0.44 0.228 1.92 1.87 0.04724739 0.896551724 0.9603399429999999 0.14 0.896551724 0.3 28 11
SiP_group3 1 0.29 0.7739 0.85 5.195 2.045 4.57215 9 29 2.1 2.17 0.954954955 0.1 0.71 0.775 0.18 0 2 0 0.34 0.337 2.15 2.0845 0.028486388999999997 0.9090909090000001 0.8732394370000001 0.36 0.9090909090000001 0.2 29 13
SSn_group3 2 0.62 1.2532 1.92 5.26 2.27 5.2192 10 66 2.45 2.43 0.723404255 0.78 1.12 0.623188406 0.52 2 2 0 0.77 0.765 2.265 2.2065 0.13776291 0.689655172 0.585106383 1.56 0.689655172 0.9 30 12
SeCd_group3 4 0.86 1.8423 1.56 5.11 2.12 4.83985 18 82 2.7 2.64 0.783783784 0.64 1.48 0.608695652 0.72 1 1 1 1.14 0.914 1.97 1.9769999999999999 0.27740039 0.7419354840000001 0.58013544 1.86 0.7419354840000001 0.8 28 11
SeAg_group3 5 0.62 1.9088 1.45 5.165 2.24 4.8066 17 81 2.75 2.5 0.865671642 0.36 1.85 0.434108527 1.46 1 1 1 1.47 0.564 1.805 2.1519999999999997 0.417382851 0.71875 0.541052632 2.18 0.71875 0.9 27 11
BeTe_group3 14 0.53 1.6476 0.59 5.195 1.835 4.618 8 56 2.45 2.26 0.661764706 0.92 1.52 0.369369369 1.4 3 1 1 0.93 0.5820000000000001 1.915 1.867 0.194445968 0.75 0.646706587 1.18 0.75 0.7 18 8
ClCu_group3 6 1.26 3.1809 3.82 6.39 2.53 5.25415 18 46 2.35 2.16 0.846153846 0.36 2.38 0.425149701 1.92 1 3 1 1.9 1.0190000000000001 2.03 2.3595 0.594445495 0.740740741 0.495098039 2.06 0.740740741 0.7 28 11
BeSe_group3 14 0.98 1.9668 0.99 5.395 2.06 4.7776 8 38 2.2 2.06 0.7758620690000001 0.52 0.97 0.732142857 0.3 2 1 1 1.09 0.858 1.995 2.005 0.25697456399999996 0.913043478 0.840466926 0.41 0.913043478 0.2 18 9
BeS_group3 14 1.01 2.0516 1.32 5.56 2.075 4.82 8 20 2.05 1.92 0.882352941 0.24 0.84 0.953488372 0.04 1 1 1 1.2 1.013 2.05 2.0825 0.302323674 0.9523809520000001 0.981818182 0.04 0.9523809520000001 0.1 18 9
AsIn_group3 2 0.4 0.9383 2.2 4.2 1.98 4.70285 8 82 2.7 2.64 0.833333333 0.48 1.66 0.765957447 0.44 1 2 0 0.64 0.555 1.95 1.9335 0.09733158800000001 0.7419354840000001 0.6902439020000001 1.27 0.7419354840000001 0.8 28 11
BP_group3 2 0.15 0.364 1.33 4.955 2.115 4.7771 8 20 1.85 1.88 0.773584906 0.48 0.56 0.806451613 0.12 1 2 0 0.42 0.20199999999999999 2.11 2.1519999999999997 0.043141733 0.85 0.641129032 0.89 0.85 0.3 28 13
ZnSe_group3 4 0.9 2.0095 1.44 5.17 2.1 4.75625 18 64 2.5 2.41 0.9279999999999999 0.18 1.3 0.756756757 0.36 0 3 1 1.1 0.8440000000000001 1.99 2.012 0.26103151199999997 0.851851852 0.683510638 1.19 0.851851852 0.4 28 10
SZn_group3 4 0.93 2.0943 1.77 5.335 2.115 4.79865 18 46 2.35 2.27 0.816 0.46 1.17 0.581081081 0.62 1 3 1 1.21 0.9990000000000001 2.045 2.0895 0.306514536 0.740740741 0.585106383 1.56 0.740740741 0.7 28 10
AlTi_group4 9 0.07 0.3878 0.22 3.34 1.575 3.3298 7 35 2.65 2.5 0.8939393940000001 0.28 1.28 0.706666667 0.44 1 3 1 0.22 0.233 1.75 1.4965 0.012027089 0.892857143 0.649224806 1.81 0.892857143 0.3 17 8
CdPt_group4 2 0.59 3.8021 1.27 4.965 1.985 5.81975 22 126 2.9 2.78 0.878378378 0.36 1.66 0.804347826 0.36 1 2 2 0.51 0.2 1.655 1.62 0.062955963 0.870967742 0.82037037 0.97 0.870967742 0.4 22 8
FePd_group4 2 0.37 0.369 0.39 4.255 2.015 3.6035 18 72 2.8 2.45 0.9140625 0.22 1.47 0.884615385 0.18 1 4 0 0.41 0.21 1.875 1.695 0.041154191 1.0 0.86122449 0.68 1.0 0.0 18 7
